集計年,産業大分類コード,産業大分類名,業種中分類コード,業種中分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2019,R,サービス業（他に分類されないもの）,91,職業紹介・労働者派遣業,70歳～,23.7369,8.3854,293.2276
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,年齢計,26.1076,57.9665,371.2579
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,～19歳,18.5012,11.138,233.1524
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,20～24歳,20.6927,27.4121,275.7249
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,25～29歳,22.8114,49.6172,323.354
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,30～34歳,25.2325,61.7016,364.4921
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,35～39歳,28.0645,73.2582,410.0318
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,40～44歳,29.3128,75.6878,427.4408
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,45～49歳,30.6891,81.2009,449.4698
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,50～54歳,30.2212,75.3441,437.9991
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,55～59歳,28.6257,72.1426,415.6505
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,60～64歳,22.042,33.796,298.3001
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,65～69歳,19.4772,13.1486,246.8746
2019,R,サービス業（他に分類されないもの）,92,その他の事業サービス業,70歳～,17.8455,4.4789,218.6251
2020,E,製造業,09,食料品製造業,年齢計,23.4933,54.3068,336.2262
2020,E,製造業,09,食料品製造業,～19歳,17.1768,10.692,216.8133
2020,E,製造業,09,食料品製造業,20～24歳,18.2216,35.9378,254.5968
2020,E,製造業,09,食料品製造業,25～29歳,20.489,45.3292,291.1966
2020,E,製造業,09,食料品製造業,30～34歳,22.4146,56.3071,325.2821
2020,E,製造業,09,食料品製造業,35～39歳,25.1315,70.9349,372.5134
2020,E,製造業,09,食料品製造業,40～44歳,26.1162,69.9112,383.3053
2020,E,製造業,09,食料品製造業,45～49歳,27.7236,77.351,410.0341
2020,E,製造業,09,食料品製造業,50～54歳,27.157,70.1967,396.0801
2020,E,製造業,09,食料品製造業,55～59歳,25.7294,54.9229,363.6757
2020,E,製造業,09,食料品製造業,60～64歳,20.5214,24.7643,271.021
2020,E,製造業,09,食料品製造業,65～69歳,17.2063,11.425,217.9011
2020,E,製造業,09,食料品製造業,70歳～,16.1331,8.4203,202.0174
2020,E,製造業,10,飲料・たばこ・飼料製造業,年齢計,28.6478,97.7082,441.4819
2020,E,製造業,10,飲料・たばこ・飼料製造業,～19歳,17.6088,18.8761,230.1819
2020,E,製造業,10,飲料・たばこ・飼料製造業,20～24歳,19.5962,49.7042,284.8588
2020,E,製造業,10,飲料・たばこ・飼料製造業,25～29歳,22.868,72.5859,347.0019
2020,E,製造業,10,飲料・たばこ・飼料製造業,30～34歳,25.2171,84.3902,386.9953
2020,E,製造業,10,飲料・たばこ・飼料製造業,35～39歳,26.8166,92.3696,414.1687
2020,E,製造業,10,飲料・たばこ・飼料製造業,40～44歳,29.5207,108.7798,463.0287
2020,E,製造業,10,飲料・たばこ・飼料製造業,45～49歳,32.6998,117.0538,509.4515
2020,E,製造業,10,飲料・たばこ・飼料製造業,50～54歳,36.1029,137.4761,570.7115
2020,E,製造業,10,飲料・たばこ・飼料製造業,55～59歳,35.5856,141.6556,568.6829
2020,E,製造業,10,飲料・たばこ・飼料製造業,60～64歳,25.2855,53.1946,356.621
2020,E,製造業,10,飲料・たばこ・飼料製造業,65～69歳,23.8985,32.8071,319.589
2020,E,製造業,10,飲料・たばこ・飼料製造業,70歳～,19.6863,12.6982,248.9338
2020,E,製造業,11,繊維工業,年齢計,22.915,46.5542,321.5343
2020,E,製造業,11,繊維工業,～19歳,16.7159,10.1117,210.7025
2020,E,製造業,11,繊維工業,20～24歳,17.3292,27.3287,235.2797
2020,E,製造業,11,繊維工業,25～29歳,19.2044,29.4318,259.8848
2020,E,製造業,11,繊維工業,30～34歳,20.9826,43.4462,295.2376
2020,E,製造業,11,繊維工業,35～39歳,22.4643,47.12,316.6912
2020,E,製造業,11,繊維工業,40～44歳,24.234,55.9885,346.7968
2020,E,製造業,11,繊維工業,45～49歳,26.0074,62.5427,374.6309
2020,E,製造業,11,繊維工業,50～54歳,28.0385,70.4457,406.908
2020,E,製造業,11,繊維工業,55～59歳,25.8023,55.2361,364.8635
2020,E,製造業,11,繊維工業,60～64歳,20.938,29.8832,281.1396
2020,E,製造業,11,繊維工業,65～69歳,18.2695,17.9142,237.1478
2020,E,製造業,11,繊維工業,70歳～,19.2442,15.5164,246.447
2020,E,製造業,12,木材・木製品製造業（家具を除く）,年齢計,25.5819,63.3311,370.3142
2020,E,製造業,12,木材・木製品製造業（家具を除く）,～19歳,17.4613,11.6291,221.1649
2020,E,製造業,12,木材・木製品製造業（家具を除く）,20～24歳,18.9406,38.195,265.4826
2020,E,製造業,12,木材・木製品製造業（家具を除く）,25～29歳,20.84,46.3323,296.4121
2020,E,製造業,12,木材・木製品製造業（家具を除く）,30～34歳,23.5527,59.4122,342.0447
2020,E,製造業,12,木材・木製品製造業（家具を除く）,35～39歳,25.6945,67.5548,375.8883
2020,E,製造業,12,木材・木製品製造業（家具を除く）,40～44歳,27.1159,75.4852,400.8763
2020,E,製造業,12,木材・木製品製造業（家具を除く）,45～49歳,29.2505,80.5625,431.5681
2020,E,製造業,12,木材・木製品製造業（家具を除く）,50～54歳,29.2478,81.1589,432.1319
2020,E,製造業,12,木材・木製品製造業（家具を除く）,55～59歳,28.3374,71.3038,411.3524
2020,E,製造業,12,木材・木製品製造業（家具を除く）,60～64歳,24.1545,41.4264,331.2806
2020,E,製造業,12,木材・木製品製造業（家具を除く）,65～69歳,20.7201,25.5829,274.2239
2020,E,製造業,12,木材・木製品製造業（家具を除く）,70歳～,21.3849,32.4578,289.0764
2020,E,製造業,13,家具・装備品製造業,年齢計,27.1632,64.8991,390.857
2020,E,製造業,13,家具・装備品製造業,～19歳,18.1858,12.2419,230.4714
2020,E,製造業,13,家具・装備品製造業,20～24歳,19.843,37.7295,275.8454
2020,E,製造業,13,家具・装備品製造業,25～29歳,21.6547,46.5867,306.4435
2020,E,製造業,13,家具・装備品製造業,30～34歳,23.931,57.0044,344.1759
2020,E,製造業,13,家具・装備品製造業,35～39歳,26.7052,64.6745,385.1375
2020,E,製造業,13,家具・装備品製造業,40～44歳,28.6117,71.9792,415.3195
2020,E,製造業,13,家具・装備品製造業,45～49歳,31.0236,83.0883,455.3712
2020,E,製造業,13,家具・装備品製造業,50～54歳,33.3197,94.8893,494.7252
2020,E,製造業,13,家具・装備品製造業,55～59歳,31.3633,77.9498,454.309
2020,E,製造業,13,家具・装備品製造業,60～64歳,24.0706,43.0521,331.8989
2020,E,製造業,13,家具・装備品製造業,65～69歳,22.8086,29.9433,303.6468
2020,E,製造業,13,家具・装備品製造業,70歳～,20.3059,18.1365,261.807
2020,E,製造業,14,パルプ・紙・紙加工品製造業,年齢計,27.8571,83.7935,418.0792
2020,E,製造業,14,パルプ・紙・紙加工品製造業,～19歳,17.6049,16.8837,228.1425
2020,E,製造業,14,パルプ・紙・紙加工品製造業,20～24歳,19.4766,51.1413,284.8607
2020,E,製造業,14,パルプ・紙・紙加工品製造業,25～29歳,21.809,66.6261,328.3346
2020,E,製造業,14,パルプ・紙・紙加工品製造業,30～34歳,23.9897,71.42,359.2968
2020,E,製造業,14,パルプ・紙・紙加工品製造業,35～39歳,26.8742,81.5197,404.0105
2020,E,製造業,14,パルプ・紙・紙加工品製造業,40～44歳,29.2412,92.2445,443.1385
2020,E,製造業,14,パルプ・紙・紙加工品製造業,45～49歳,31.1859,98.1197,472.3507
2020,E,製造業,14,パルプ・紙・紙加工品製造業,50～54歳,34.75,117.018,534.0174
2020,E,製造業,14,パルプ・紙・紙加工品製造業,55～59歳,33.7581,108.9237,514.0206
2020,E,製造業,14,パルプ・紙・紙加工品製造業,60～64歳,25.1482,54.9354,356.7139
2020,E,製造業,14,パルプ・紙・紙加工品製造業,65～69歳,21.4742,25.6138,283.3047
2020,E,製造業,14,パルプ・紙・紙加工品製造業,70歳～,20.6196,28.4508,275.8858
2020,E,製造業,15,印刷・同関連業,年齢計,28.3682,58.9467,399.3647
2020,E,製造業,15,印刷・同関連業,～19歳,17.5045,10.0998,220.1541
2020,E,製造業,15,印刷・同関連業,20～24歳,18.783,31.3811,256.7771
2020,E,製造業,15,印刷・同関連業,25～29歳,21.8288,44.2667,306.2124
2020,E,製造業,15,印刷・同関連業,30～34歳,24.9276,58.7925,357.9232
2020,E,製造業,15,印刷・同関連業,35～39歳,27.5419,74.3917,404.8946
2020,E,製造業,15,印刷・同関連業,40～44歳,30.17,65.6691,427.7086
2020,E,製造業,15,印刷・同関連業,45～49歳,31.6513,65.2948,445.1102
2020,E,製造業,15,印刷・同関連業,50～54歳,33.354,66.3374,466.585
2020,E,製造業,15,印刷・同関連業,55～59歳,33.6907,71.6989,475.9876
2020,E,製造業,15,印刷・同関連業,60～64歳,24.9595,45.0124,344.5261
2020,E,製造業,15,印刷・同関連業,65～69歳,23.8661,19.6578,306.0512
2020,E,製造業,15,印刷・同関連業,70歳～,26.0931,7.4409,320.5586
2020,E,製造業,16,化学工業,年齢計,35.6672,143.9488,571.9554
2020,E,製造業,16,化学工業,～19歳,18.1719,18.3413,236.4042
2020,E,製造業,16,化学工業,20～24歳,21.4778,65.0501,322.7842
2020,E,製造業,16,化学工業,25～29歳,25.278,95.8922,399.2283
2020,E,製造業,16,化学工業,30～34歳,28.3516,111.8638,452.0826
2020,E,製造業,16,化学工業,35～39歳,34.89,145.7917,564.4714
2020,E,製造業,16,化学工業,40～44歳,40.2054,156.5087,638.9734
2020,E,製造業,16,化学工業,45～49歳,39.7733,178.0868,655.3665
2020,E,製造業,16,化学工業,50～54歳,47.6331,211.9105,783.5073
2020,E,製造業,16,化学工業,55～59歳,49.9905,211.3498,811.2357
2020,E,製造業,16,化学工業,60～64歳,31.3525,102.0519,478.2819
2020,E,製造業,16,化学工業,65～69歳,27.9195,30.7562,365.7904
2020,E,製造業,16,化学工業,70歳～,22.2291,32.5266,299.2754
2020,E,製造業,18,プラスチック製品製造業（別掲を除く）,年齢計,27.9084,83.6065,418.5077
2020,E,製造業,18,プラスチック製品製造業（別掲を除く）,～19歳,18.3883,11.9073,232.5664
2020,E,製造業,18,プラスチック製品製造業（別掲を除く）,20～24歳,19.2036,43.7511,274.1941
2020,E,製造業,18,プラスチック製品製造業（別掲を除く）,25～29歳,21.9965,58.6855,322.6433
2020,E,製造業,18,プラスチック製品製造業（別掲を除く）,30～34歳,24.4214,73.0832,366.1399
2020,E,製造業,18,プラスチック製品製造業（別掲を除く）,35～39歳,27.3989,88.476,417.2633
2020,E,製造業,18,プラスチック製品製造業（別掲を除く）,40～44歳,29.561,95.9664,450.698
2020,E,製造業,18,プラスチック製品製造業（別掲を除く）,45～49歳,31.8485,104.4124,486.5942
2020,E,製造業,18,プラスチック製品製造業（別掲を除く）,50～54歳,33.1304,108.0323,505.5967
2020,E,製造業,18,プラスチック製品製造業（別掲を除く）,55～59歳,34.7745,111.5118,528.8055
2020,E,製造業,18,プラスチック製品製造業（別掲を除く）,60～64歳,24.5035,50.105,344.1471
2020,E,製造業,18,プラスチック製品製造業（別掲を除く）,65～69歳,21.9128,16.7222,279.6759
2020,E,製造業,18,プラスチック製品製造業（別掲を除く）,70歳～,20.9861,19.9697,271.8034
2020,E,製造業,19,ゴム製品製造業,年齢計,29.8094,111.4408,469.1532
2020,E,製造業,19,ゴム製品製造業,～19歳,17.1808,12.6013,218.7711
2020,E,製造業,19,ゴム製品製造業,20～24歳,19.8352,47.1987,285.2212
2020,E,製造業,19,ゴム製品製造業,25～29歳,23.5151,78.9827,361.164
2020,E,製造業,19,ゴム製品製造業,30～34歳,26.833,96.2475,418.2431
2020,E,製造業,19,ゴム製品製造業,35～39歳,29.2035,114.2581,464.6997
2020,E,製造業,19,ゴム製品製造業,40～44歳,31.6366,122.0279,501.6666
2020,E,製造業,19,ゴム製品製造業,45～49歳,34.3172,135.1727,546.9791
2020,E,製造業,19,ゴム製品製造業,50～54歳,36.291,154.326,589.8175
2020,E,製造業,19,ゴム製品製造業,55～59歳,36.7713,156.3075,597.5634
2020,E,製造業,19,ゴム製品製造業,60～64歳,24.9129,62.4916,361.4468
2020,E,製造業,19,ゴム製品製造業,65～69歳,22.4941,41.661,311.59
2020,E,製造業,19,ゴム製品製造業,70歳～,20.4623,15.8005,261.3477
2020,E,製造業,21,窯業・土石製品製造業,年齢計,29.2311,95.0397,445.8129
2020,E,製造業,21,窯業・土石製品製造業,～19歳,18.3772,15.4181,235.9449
2020,E,製造業,21,窯業・土石製品製造業,20～24歳,19.6031,53.859,289.0962
2020,E,製造業,21,窯業・土石製品製造業,25～29歳,22.8724,67.5755,342.0443
2020,E,製造業,21,窯業・土石製品製造業,30～34歳,26.0175,87.2279,399.4377
2020,E,製造業,21,窯業・土石製品製造業,35～39歳,28.4633,96.1868,437.7465
2020,E,製造業,21,窯業・土石製品製造業,40～44歳,29.6202,99.1539,454.5965
2020,E,製造業,21,窯業・土石製品製造業,45～49歳,32.2488,110.2941,497.2798
2020,E,製造業,21,窯業・土石製品製造業,50～54歳,34.0443,124.9283,533.4605
2020,E,製造業,21,窯業・土石製品製造業,55～59歳,35.2259,122.7084,545.4193
2020,E,製造業,21,窯業・土石製品製造業,60～64歳,25.7065,63.9893,372.467
2020,E,製造業,21,窯業・土石製品製造業,65～69歳,23.0798,31.033,307.9912
2020,E,製造業,21,窯業・土石製品製造業,70歳～,25.5663,31.1073,337.9025
2020,E,製造業,22,鉄鋼業,年齢計,31.1316,117.9365,491.516
2020,E,製造業,22,鉄鋼業,～19歳,18.5813,19.8818,242.857
2020,E,製造業,22,鉄鋼業,20～24歳,21.0403,58.8357,311.3197
2020,E,製造業,22,鉄鋼業,25～29歳,24.6309,83.8235,379.3949
2020,E,製造業,22,鉄鋼業,30～34歳,28.7796,104.9126,450.268
2020,E,製造業,22,鉄鋼業,35～39歳,31.8415,127.3966,509.4947
2020,E,製造業,22,鉄鋼業,40～44歳,33.0261,123.7308,520.0444
2020,E,製造業,22,鉄鋼業,45～49歳,36.6419,148.5472,588.2504
2020,E,製造業,22,鉄鋼業,50～54歳,39.4547,173.8226,647.2793
2020,E,製造業,22,鉄鋼業,55～59歳,40.8695,178.5437,668.9775
2020,E,製造業,22,鉄鋼業,60～64歳,26.4975,102.1644,420.1344
2020,E,製造業,22,鉄鋼業,65～69歳,28.3241,54.067,393.9558
2020,E,製造業,22,鉄鋼業,70歳～,32.7682,46.0274,439.2452
2020,E,製造業,23,非鉄金属製造業,年齢計,31.7487,115.7015,496.686
2020,E,製造業,23,非鉄金属製造業,～19歳,17.9728,15.5713,231.2449
2020,E,製造業,23,非鉄金属製造業,20～24歳,19.9278,50.3399,289.4734
2020,E,製造業,23,非鉄金属製造業,25～29歳,23.2188,76.5298,355.1553
2020,E,製造業,23,非鉄金属製造業,30～34歳,26.7414,92.8723,413.7693
2020,E,製造業,23,非鉄金属製造業,35～39歳,30.0079,108.9382,469.0329
2020,E,製造業,23,非鉄金属製造業,40～44歳,32.6522,120.4491,512.2752
2020,E,製造業,23,非鉄金属製造業,45～49歳,35.8702,140.4972,570.9395
2020,E,製造業,23,非鉄金属製造業,50～54歳,40.8001,166.4107,656.012
2020,E,製造業,23,非鉄金属製造業,55～59歳,40.7833,162.0216,651.4212
2020,E,製造業,23,非鉄金属製造業,60～64歳,27.7272,81.2315,413.9575
2020,E,製造業,23,非鉄金属製造業,65～69歳,24.9703,59.6038,359.2478
2020,E,製造業,23,非鉄金属製造業,70歳～,28.8959,60.1857,406.937
2020,E,製造業,24,金属製品製造業,年齢計,27.9797,82.4763,418.2326
2020,E,製造業,24,金属製品製造業,～19歳,17.6671,14.3644,226.3691
2020,E,製造業,24,金属製品製造業,20～24歳,19.5106,44.9411,279.0684
2020,E,製造業,24,金属製品製造業,25～29歳,21.8114,60.1749,321.9117
2020,E,製造業,24,金属製品製造業,30～34歳,24.4236,69.3612,362.4448
2020,E,製造業,24,金属製品製造業,35～39歳,27.015,82.5449,406.725
2020,E,製造業,24,金属製品製造業,40～44歳,28.929,92.7475,439.8952
2020,E,製造業,24,金属製品製造業,45～49歳,31.8359,101.567,483.5981
2020,E,製造業,24,金属製品製造業,50～54歳,32.6826,104.822,497.0137
2020,E,製造業,24,金属製品製造業,55～59歳,33.8449,105.1901,511.3288
2020,E,製造業,24,金属製品製造業,60～64歳,28.4688,71.5268,413.1526
2020,E,製造業,24,金属製品製造業,65～69歳,25.8204,49.4874,359.3326
2020,E,製造業,24,金属製品製造業,70歳～,25.2631,43.8161,346.9735
2020,E,製造業,25,はん用機械器具製造業,年齢計,31.5079,133.4619,511.5563
2020,E,製造業,25,はん用機械器具製造業,～19歳,18.3656,19.0335,239.4211
2020,E,製造業,25,はん用機械器具製造業,20～24歳,20.518,59.9407,306.1563
2020,E,製造業,25,はん用機械器具製造業,25～29歳,23.7119,92.0776,376.6199
2020,E,製造業,25,はん用機械器具製造業,30～34歳,27.1498,113.0059,438.8041
2020,E,製造業,25,はん用機械器具製造業,35～39歳,29.9925,128.7026,488.6132
2020,E,製造業,25,はん用機械器具製造業,40～44歳,33.864,159.423,565.791
2020,E,製造業,25,はん用機械器具製造業,45～49歳,37.6322,173.5572,625.1431
2020,E,製造業,25,はん用機械器具製造業,50～54歳,38.6894,180.8704,645.1438
2020,E,製造業,25,はん用機械器具製造業,55～59歳,39.0664,166.5185,635.315
2020,E,製造業,25,はん用機械器具製造業,60～64歳,31.1153,118.9052,492.2893
2020,E,製造業,25,はん用機械器具製造業,65～69歳,28.2196,73.2901,411.9248
2020,E,製造業,25,はん用機械器具製造業,70歳～,25.322,65.3232,369.1875
2020,E,製造業,26,生産用機械器具製造業,年齢計,30.5689,110.4202,477.2472
2020,E,製造業,26,生産用機械器具製造業,～19歳,17.8181,15.4339,229.2516
2020,E,製造業,26,生産用機械器具製造業,20～24歳,20.3094,50.7339,294.4472
2020,E,製造業,26,生産用機械器具製造業,25～29歳,23.185,77.2976,355.5179
2020,E,製造業,26,生産用機械器具製造業,30～34歳,26.1318,94.9335,408.5153
2020,E,製造業,26,生産用機械器具製造業,35～39歳,29.7243,118.1123,474.8039
2020,E,製造業,26,生産用機械器具製造業,40～44歳,32.6017,117.0975,508.3184
2020,E,製造業,26,生産用機械器具製造業,45～49歳,34.6316,129.254,544.8333
2020,E,製造業,26,生産用機械器具製造業,50～54歳,37.9376,152.0326,607.284
2020,E,製造業,26,生産用機械器具製造業,55～59歳,40.0918,165.1131,646.2148
2020,E,製造業,26,生産用機械器具製造業,60～64歳,30.5557,92.164,458.8326
2020,E,製造業,26,生産用機械器具製造業,65～69歳,26.2781,60.9333,376.2701
2020,E,製造業,26,生産用機械器具製造業,70歳～,23.6629,30.5292,314.4845
2020,E,製造業,27,業務用機械器具製造業,年齢計,32.8731,122.5449,517.0222
2020,E,製造業,27,業務用機械器具製造業,～19歳,17.7954,15.8445,229.3888
2020,E,製造業,27,業務用機械器具製造業,20～24歳,20.5634,49.9071,296.6674
2020,E,製造業,27,業務用機械器具製造業,25～29歳,23.7035,88.0048,372.4464
2020,E,製造業,27,業務用機械器具製造業,30～34歳,27.0364,99.7645,424.201
2020,E,製造業,27,業務用機械器具製造業,35～39歳,29.6881,111.5326,467.7903
2020,E,製造業,27,業務用機械器具製造業,40～44歳,33.0945,128.9628,526.0971
2020,E,製造業,27,業務用機械器具製造業,45～49歳,36.4611,139.8466,577.3803
2020,E,製造業,27,業務用機械器具製造業,50～54歳,39.1226,156.0243,625.4952
2020,E,製造業,27,業務用機械器具製造業,55～59歳,46.6166,189.3215,748.7209
2020,E,製造業,27,業務用機械器具製造業,60～64歳,28.1911,78.7307,417.0235
2020,E,製造業,27,業務用機械器具製造業,65～69歳,26.2009,27.0403,341.4512
2020,E,製造業,27,業務用機械器具製造業,70歳～,25.0478,28.4027,328.9757
2020,E,製造業,28,電子部品・デバイス・電子回路製造業,年齢計,32.8661,130.6592,525.0528
2020,E,製造業,28,電子部品・デバイス・電子回路製造業,～19歳,18.5617,16.0931,238.834
2020,E,製造業,28,電子部品・デバイス・電子回路製造業,20～24歳,20.4789,53.827,299.5733
2020,E,製造業,28,電子部品・デバイス・電子回路製造業,25～29歳,24.2808,77.3317,368.7012
2020,E,製造業,28,電子部品・デバイス・電子回路製造業,30～34歳,26.7422,104.6704,425.5772
2020,E,製造業,28,電子部品・デバイス・電子回路製造業,35～39歳,31.0217,126.034,498.2945
2020,E,製造業,28,電子部品・デバイス・電子回路製造業,40～44歳,33.1816,144.3135,542.4923
2020,E,製造業,28,電子部品・デバイス・電子回路製造業,45～49歳,36.4246,152.8245,589.9198
2020,E,製造業,28,電子部品・デバイス・電子回路製造業,50～54歳,39.9986,173.2448,653.2277
2020,E,製造業,28,電子部品・デバイス・電子回路製造業,55～59歳,41.8119,172.3142,674.0574
2020,E,製造業,28,電子部品・デバイス・電子回路製造業,60～64歳,27.3141,78.1283,405.898
2020,E,製造業,28,電子部品・デバイス・電子回路製造業,65～69歳,24.0029,29.5168,317.5519
2020,E,製造業,28,電子部品・デバイス・電子回路製造業,70歳～,21.6004,11.8775,271.0819
2020,E,製造業,29,電気機械器具製造業,年齢計,33.5612,136.3446,539.0789
2020,E,製造業,29,電気機械器具製造業,～19歳,17.6085,15.4247,226.7265
2020,E,製造業,29,電気機械器具製造業,20～24歳,20.1131,48.4947,289.8514
2020,E,製造業,29,電気機械器具製造業,25～29歳,23.9324,80.6102,367.7989
2020,E,製造業,29,電気機械器具製造業,30～34歳,27.6589,103.4952,435.4022
2020,E,製造業,29,電気機械器具製造業,35～39歳,31.805,129.7467,511.4071
2020,E,製造業,29,電気機械器具製造業,40～44歳,34.2338,144.3766,555.182
2020,E,製造業,29,電気機械器具製造業,45～49歳,37.1912,160.514,606.808
2020,E,製造業,29,電気機械器具製造業,50～54歳,41.7021,186.1129,686.538
2020,E,製造業,29,電気機械器具製造業,55～59歳,42.9532,195.0276,710.4659
2020,E,製造業,29,電気機械器具製造業,60～64歳,30.0559,102.9741,463.6452
2020,E,製造業,29,電気機械器具製造業,65～69歳,25.9732,59.1871,370.8658
2020,E,製造業,29,電気機械器具製造業,70歳～,20.3029,33.3998,277.0344
2020,E,製造業,30,情報通信機械器具製造業,年齢計,34.1579,137.1355,547.0303
2020,E,製造業,30,情報通信機械器具製造業,～19歳,17.1671,17.4868,223.4917
2020,E,製造業,30,情報通信機械器具製造業,20～24歳,20.2845,48.7429,292.1567
2020,E,製造業,30,情報通信機械器具製造業,25～29歳,24.4481,82.3079,375.6851
2020,E,製造業,30,情報通信機械器具製造業,30～34歳,26.9612,106.3648,429.8987
2020,E,製造業,30,情報通信機械器具製造業,35～39歳,32.157,127.6784,513.5629
2020,E,製造業,30,情報通信機械器具製造業,40～44歳,33.9783,142.5199,550.2589
2020,E,製造業,30,情報通信機械器具製造業,45～49歳,37.1871,159.3554,605.6009
2020,E,製造業,30,情報通信機械器具製造業,50～54歳,40.8044,175.0719,664.7251
2020,E,製造業,30,情報通信機械器具製造業,55～59歳,42.3539,174.2727,682.5191
2020,E,製造業,30,情報通信機械器具製造業,60～64歳,25.5619,82.014,388.7563
2020,E,製造業,30,情報通信機械器具製造業,65～69歳,23.5927,39.8523,322.9652
2020,E,製造業,30,情報通信機械器具製造業,70歳～,25.9693,93.5622,405.1933
2020,E,製造業,31,輸送用機械器具製造業,年齢計,32.272,134.4003,521.6641
2020,E,製造業,31,輸送用機械器具製造業,～19歳,18.1011,17.0688,234.2818
2020,E,製造業,31,輸送用機械器具製造業,20～24歳,20.8988,61.0405,311.8267
2020,E,製造業,31,輸送用機械器具製造業,25～29歳,23.7408,82.7431,367.6326
2020,E,製造業,31,輸送用機械器具製造業,30～34歳,27.2032,102.6159,429.054
2020,E,製造業,31,輸送用機械器具製造業,35～39歳,31.1639,129.127,503.0933
2020,E,製造業,31,輸送用機械器具製造業,40～44歳,34.2331,148.3901,559.1868
2020,E,製造業,31,輸送用機械器具製造業,45～49歳,37.3099,162.4443,610.1636
2020,E,製造業,31,輸送用機械器具製造業,50～54歳,42.5856,199.9725,710.9992
2020,E,製造業,31,輸送用機械器具製造業,55～59歳,42.1546,206.4025,712.2573
2020,E,製造業,31,輸送用機械器具製造業,60～64歳,29.4214,120.6699,473.7266
2020,E,製造業,31,輸送用機械器具製造業,65～69歳,23.3125,37.1428,316.8923
2020,E,製造業,31,輸送用機械器具製造業,70歳～,22.6612,44.6035,316.5382
2020,E,製造業,32,その他の製造業,年齢計,28.2698,104.1331,443.3702
2020,E,製造業,32,その他の製造業,～19歳,18.041,20.0669,236.5595
2020,E,製造業,32,その他の製造業,20～24歳,19.6823,61.2423,297.4298
2020,E,製造業,32,その他の製造業,25～29歳,22.1537,82.1418,347.9856
2020,E,製造業,32,その他の製造業,30～34歳,24.8821,99.5325,398.1177
2020,E,製造業,32,その他の製造業,35～39歳,28.0267,108.8811,445.2015
2020,E,製造業,32,その他の製造業,40～44歳,28.6791,115.2189,459.3678
2020,E,製造業,32,その他の製造業,45～49歳,31.5952,121.6079,500.7497
2020,E,製造業,32,その他の製造業,50～54歳,33.3211,125.4013,525.2551
2020,E,製造業,32,その他の製造業,55～59歳,34.5772,134.0012,548.9281
2020,E,製造業,32,その他の製造業,60～64歳,26.5055,63.4123,381.4788
2020,E,製造業,32,その他の製造業,65～69歳,23.7952,25.2257,310.768
2020,E,製造業,32,その他の製造業,70歳～,26.9226,25.5015,348.5732
2020,G,情報通信業,39,情報サービス業,年齢計,37.4536,128.3921,577.8356
2020,G,情報通信業,39,情報サービス業,～19歳,18.2071,5.7867,224.2724
2020,G,情報通信業,39,情報サービス業,20～24歳,22.5722,30.4426,301.3088
2020,G,情報通信業,39,情報サービス業,25～29歳,25.8107,74.5409,384.2695
2020,G,情報通信業,39,情報サービス業,30～34歳,31.1838,100.9434,475.1488
2020,G,情報通信業,39,情報サービス業,35～39歳,35.3838,125.9854,550.5911
2020,G,情報通信業,39,情報サービス業,40～44歳,40.7519,152.2018,641.2247
2020,G,情報通信業,39,情報サービス業,45～49歳,44.5336,152.9944,687.3978
2020,G,情報通信業,39,情報サービス業,50～54歳,48.4645,189.2856,770.8591
2020,G,情報通信業,39,情報サービス業,55～59歳,53.6948,212.7387,857.0768
2020,G,情報通信業,39,情報サービス業,60～64歳,42.622,135.3208,646.7844
2020,G,情報通信業,39,情報サービス業,65～69歳,34.204,80.4614,490.9089
2020,G,情報通信業,39,情報サービス業,70歳～,18.643,22.4,246.116
2020,I,卸売業，小売業,I1,卸売業,年齢計,34.6059,119.0908,534.3614
2020,I,卸売業，小売業,I1,卸売業,～19歳,17.3289,13.5978,221.5451
2020,I,卸売業，小売業,I1,卸売業,20～24歳,21.5732,39.9617,298.8399
2020,I,卸売業，小売業,I1,卸売業,25～29歳,25.1264,87.6539,389.1706
2020,I,卸売業，小売業,I1,卸売業,30～34歳,28.5289,100.8914,443.2387
2020,I,卸売業，小売業,I1,卸売業,35～39歳,32.5898,115.7411,506.8182
2020,I,卸売業，小売業,I1,卸売業,40～44歳,37.0652,129.2968,574.0791
2020,I,卸売業，小売業,I1,卸売業,45～49歳,39.5486,145.9559,620.5387
2020,I,卸売業，小売業,I1,卸売業,50～54歳,43.9525,164.6442,692.074
2020,I,卸売業，小売業,I1,卸売業,55～59歳,42.7158,152.2449,664.835
